微博id,微博正文,发布时间,点赞数,转发数,评论数
NkqPO4MoW,店外收机的黄牛还是蛮多的 … #今天是iPhone15系列发售日# 深圳·Apple(深圳万象城)(建设中)  显示地图 原图 ,2023-09-22 09:06,269,78,205
Nkqvu7bKU,Apple Store 深圳万象城店刚开门没几分钟，店内已经特别多人了。看样子大家都很喜欢 iPhone 15 Pro / iPhone 15 Pro Max 新机。目前店内已经摆出全部新品的展示样机，包括 iPhone 15 系列、Apple Watch Series 9、Apple Watch Ultra 2、新款手机壳、新款表带、USB-C 的 EarPods 等等。想要体验新品的...全文 显示地图 [组图共8张] 原图 ,2023-09-22 08:16,413,81,242
Nkqny7wlE,还有三四分钟，预约8点取货的朋友们，就能拿到 iPhone 15 系列新产品了。[666] #今天是iPhone15系列发售日# 深圳·Apple(深圳万象城)(建设中)  显示地图 [组图共4张] 原图 ,2023-09-22 07:57,277,78,199
NkqeywPBK,这一波感觉京东真能处，面对那些没有抢到 iPhone 15 首发第一批货的小伙伴，今天逛京东搜「iPhone 小时达」，京东 iPhone15一小时就送达，更是现货管够，摸个鱼的功夫就送上门。对了，新手机到手别忘了晒出来哇 #买iPhone15首选京东# #苹果京东更便宜# 网页链接  [组图共3张] 原图 ,2023-09-22 07:35,228,72,183
NkmZb36hC,抽屉翻出来一个华为的 Tag，打开发现很轻，很小，果断拆了看看里面啥样。除了电池，电路板非常小。  [组图共3张] 原图 ,2023-09-21 23:18,270,72,173
Nkmja0KdX,Redmi Pad 线也更新了，这次带来了 Redmi Pad SE，主打一个高性价比。一体式金属机身，质感以及做工，非常棒。11 英寸的 LCD 屏幕，90Hz 刷新率，分辨率是 1920*1200。支持莱茵低蓝光以及无频闪双认证，这一点还是很重要的，很多用户买平板都是为了上网课，护眼很重要。四扬声器设计，支持杜比全景...全文 [组图共9张] 原图 ,2023-09-21 21:35,225,76,164
NkmgegXS3,Redmi Buds 5，耳机及充电盒大改，我自己还是喜欢 5 代的设计，没有那么挑耳朵。整体质感在同价位中很不错。耳机佩戴感也很好。卧式充电仓，取放耳机更方面。主动降噪最高深度可以做到 46dB。支持 AAC 协议传输，续航最高可做到 40 小时， USB-C 口充电。只需 ¥199，大家感觉如何。 ...全文 [组图共6张] 原图 ,2023-09-21 21:28,215,73,166
NkmeJcdco,Redmi Note 13 系列这次推出了三款机型，Note 13、Note 13 Pro 以及 Note 13 Pro+。其中 Note 13 Pro 与 Note 13 Pro+ 的屏幕素质相同，在同价位中都很顶。都是 6.67 英寸，1.5K（2712*1220）的分辨率，支持 120Hz 高刷。不过 Pro+ 是曲面屏，Pro 是直屏。相机也是一样的，主摄用上了 2 亿像素的三星...全文 [组图共9张] 原图 ,2023-09-21 21:24,254,74,165
Nkm03jCMU,Redmi 投影仪迎来了第二代产品，今天和大家简单分享一下 Redmi 投影仪 2 Pro。在 1399 元价位，它给到 300 CVIA 流明亮度的全密闭光机，比上一代提升 100% 亮度。外观看着还是原来的风格，但新增了同价位极其罕见的 ToF + Camera 无感对焦、无感校正以及远场语音操控功能，带来更好的体验。更多体验感...全文 ,2023-09-21 20:48,355,110,219
NklLZiHca,Redmi Note 13 起售价 ¥1099，香不香？6+128GB 10998+128GB 11998+256GB 139912+256GB 1599#Note13价格真香#  原图 ,2023-09-21 20:13,217,76,166
NklKU4eaV,Redmi Note 13 Pro 起售价 ¥1399，香不香？8+128GB 13998+256GB 149912+256GB 169912+512GB 189916+512GB 1999#Note13价格真香#  [组图共2张] 原图 ,2023-09-21 20:10,238,76,178
NklG45r9A,Redmi Note 13 Pro+ 起售价 ¥1899，香不香？12+256GB 189912+512GB 209916+512GB 2199#Note13价格真香#  [组图共2张] 原图 ,2023-09-21 19:59,221,70,171
Nklya7DPy,Redmi #Note13# 系列首款曲面屏Note 系列首款屏下指纹首款四色素皮Note 系列首款 IP68 防尘防水首销送「碎屏保」  [组图共9张] 原图 ,2023-09-21 19:39,223,77,166
NkkFZyNgj,明天 iPhone 15 系列就正式开售了，如果你接下来准备换手机，那你会怎么选择呢？#你要iPhone15还是华为mate60#  如果你接下来准备换手机，#你要iPhone15还是华为mate60# ？  ,2023-09-21 17:26,1856,84,205
NkjJc4Nv0,刚收到了 @这里是AiUV 为华为 Mate 60 Pro / Pro+ 做的「光栅」手机保护壳。壳子材质是 PC + TPU，背板是硬硬的 PC 材质，边缘是稍软一些的 TPU 材质。整体做工很不错，开孔精确，金属按键可以替换不同颜色，关键是PC 和 TPU 拼接的很好，摸起来没有明显的接缝，感觉很顺滑。哈哈哈，盒子里还送了一...全文 [组图共9张] 原图 ,2023-09-21 15:01,267,82,186
NkildlQun,.  ,2023-09-21 11:29,199,69,153
Nkik53sLy,蔚来手机来了，¥6499 起售，0 系统广告 + 0 商业预装。 #蔚来首款手机21日发布# 蔚来 NIO Phone 搭载了骁龙 8 Gen 2 芯片；最高有 16 GB + 1 TB 的存储搭配；配备 6.81 英寸 2K 120Hz 高刷曲面屏；后置 3 枚 5000W 像素摄像头，包括一颗 2.8 倍光学变焦的潜望式长焦；5200mAh 电池 + 66W 有线快充 +...全文 [组图共2张] 原图 ,2023-09-21 11:26,2256,130,432
NkigRBZfK,Redmi Note13 Pro+ 的质感看着不错，「镜瓷白」「子夜黑」「浅梦空间」三个新配色颜值都挺在线的，你喜欢哪个色？  [组图共9张] 原图 ,2023-09-21 11:18,242,76,176
Nki0kBCgJ,前几天看到一个微博，说「华为很好，但他准备换苹果了，因为他们一群朋友经常去商场负一层吃饭，苹果手机信号不好没法买单，每次都是他用华为手机来买单。」当时看完给我笑了半天，觉得是段子，可没想到类似的事还真上新闻了。不过新闻里这小伙子明显比微博里那人机智， 他没有默默付款买单，...全文 [组图共4张] 原图 ,2023-09-21 10:38,577,90,250
NkhX57pfm,Xiaomi全屋路由 #TECHMAN图赏# #新机来了# Xiaomi全屋路由是小米路由器系列里第二款全屋套装产品，之前第一款 HomeWiFi 要卖到 ¥1499，这次 Xiaomi全屋路由 首发只要 ¥499，算是补齐了路由器套装产品的入门价位段。Xiaomi全屋路由的子母路由器做了出厂预配对，一插电两个路由器就自动配对好了，不...全文 [组图共9张] 原图 ,2023-09-21 10:30,242,78,176
NkhKU8tuH,精巧装Pro | 米家冰箱 三门303L 制冰版 #TECHMAN图赏# #新机来了# 米家冰箱 三门303L 制冰版，是小米米家首款可以制冰的冰箱，应该也是小米与松下合作的首款冰箱产品。众筹只要 ¥2399，官方定价 ¥3590 。这款冰箱的特点就是占地面积够小、容量够大，60cm 宽度、65cm 深度、0.39㎡ 占地面积，有 303...全文 [组图共9张] 原图 ,2023-09-21 10:00,221,77,177
Nkcwdj8B7,零跑发布 C01 超级增程，价格屠夫又来了！作为后来居上的国产新势力，零跑对自己的定位一直很清晰：价格屠夫、车界小米…15-20万价格带在新能源市场中属于中低价格段，零跑C01给消费者提供了过去30-40万豪华车才有的配置和体验。一款增程车型，纯电续航竟然可以达到316km，比其他增程车多了100-200...全文 [组图共5张] 原图 ,2023-09-20 20:40,1387,286,349
Nkc39sRwL,TCL 双子舱洗烘护集成机 T10 正式发布，首发 ¥4599，定价 ¥4999 这款洗衣机机身厚度 555mm，可以超薄嵌入，适配客厅阳台的一体化装修风格。支持洗烘护，烘干部分用的是热泵，支持热泵智能变温、360°正反转 等。上滚筒式 10Kg 热泵烘干区，下滚筒是 10Kg 洗涤区，可以同时使用，也可以分开使用，如果...全文 [组图共6张] 原图 ,2023-09-20 19:28,226,77,186
Nkb2vycwg,#华为FreeBuds微波炉测试# 已经进入实时上升热点了。大家看过我昨天发的视频没？没看过的朋友，我给你一个传送门 👉🏻  网页链接  [组图共2张] 原图 ,2023-09-20 16:54,338,76,183
Nka5x2EWe,昨天在高合展翼日活动上，高合公布了自研的高算力智能座舱平台，用上了高通 QCS8550 SoC 。高合汽车 CEO 丁磊在活动上说，“因为车规安全性、稳定性以及可靠性的高要求，导致车规级 SoC 芯片的发展，就落后于我们日常生活中智能电子消费品使用的 SoC 两年以上。如果始终基于车规级 SoC 打造车机，不...全文 [组图共6张] 原图 ,2023-09-20 14:28,245,78,174
Nk9Wad0gc,Redmi Note 13 系列的发布会邀请函到了，是一块儿 Aape 的滑板板面，挺好看的。懂了，Redmi 要和 Aape 联名。  [组图共6张] 原图 ,2023-09-20 14:05,241,80,180
Nk8ZBqVax,铁路 12306 称从未授权任何第三方平台发售火车票，#12306称不可能给第三方平台优先购票权# 。大家还是乖乖用 12306 的候补购票功能比较好，之前坐高铁时，用这功能成功兑票很多次，算是值得信赖的功能。不会用候补功能的朋友，可以看我的配图，有教程。  [组图共6张] 原图 ,2023-09-20 11:41,310,107,222
Nk7W51CtZ,最近出差，我都会带两台手机，一台直屏手机，一台华为Mate X5 折叠屏手机，因为出差在外的时候，移动办公对大屏幕需求更高一些，可以更方便的查看文档，或者多窗口聊天。最近这半个月，我一直在体验 Mate X5 折叠屏，首先，机器非常轻薄，这次换了新的硬件组合以后，网速更快了，实测最高可以跑到929...全文 ,2023-09-20 09:00,454,113,190
Nk3gAwrks,小鹏G9 太狠了，这价格很强，26.39 万起，四驱双电机顶配 35.99万。相信这次G9 应该可以冲一波销量了。570 Pro 26.39 W 570 Max 28.39 W702 Pro 28.99 W702 Max 30.99 W650 Max 35.99 W无图能力的城区辅助驾驶，年底开放50个城市，分三个阶段，具体看图3。 针对老车主，给免费送64G优盘，下...全文 [组图共4张] 原图 ,2023-09-19 21:06,432,89,264
Nk3bm8UDn,荣耀 V Purse 折叠屏新机正式发布，¥5999 起售。荣耀 V Purse 是荣耀的首款外折方案折叠屏手机，之前在国外已经公开亮相过了，很有时尚感。这次带来了 雅黑色、山茶金、冰川蓝 三个配色，像是一个时尚“钱包”。合起来的状态厚度是 8.6mm，展开后只有 4.3mm，重量为 214g，又一次刷新记录。这么薄...全文 [组图共17张] 原图 ,2023-09-19 20:53,273,79,183
Nk3aXB9Zp, 都说微波炉的屏蔽效果很好，那我就拿华为 FreeBuds Pro 3 新款旗舰耳机做一个硬核测试。看看把和耳机配对的手机放进微波炉后，耳机到底还能不能正常听歌 👂🏻，音质又具体怎样。#新机来了# #华为FreeBuds微波炉测试# 科技小辛的微博视频  ,2023-09-19 20:53,3296,617,710
Nk36VzLTA,华为 Mate60 Pro 在 OTA 更新 116 版本后，从各种查询参数的软件里，都会显示从原先的 8 核变为 8 核 12 线程，可以正常识别部分超线程了。不过用安兔兔跑分测了一下，在分数上并没有大的提升，可能还是要等等 GPU 部分适配。  [组图共2张] 原图 ,2023-09-19 20:43,357,81,196
Nk2670UpR,#iPhone用户羡慕的安卓功能# 大家觉得都有哪些？我感觉通话录音、快充、长截图、多开 App 都挺刚需的。  原图 ,2023-09-19 18:08,276,75,222
Nk1AyANO1,Redmi 这次在体验上没少下功夫，早前中高端机型才有的 IP68 防尘防水、全链路 P3 色域、屏下指纹解锁、湿手触控 等等功能特性，该给的都给了，很有诚意。  [组图共8张] 原图 ,2023-09-19 16:50,270,80,193
Nk0leelc6,#我国标准率先突破无线音频传输限制#今天华为FreeBuds Pro 3 提前上线，又带来了新的技术突破，内置独立芯片，搭载全新无线传输协议，最高速率可达到1.5Mbps，超过了CD级音质标准，再次遥遥领先。#华为耳机首发搭载无损无线传输#能有这么高的速率，得益于这次在耳机上采用了，星闪连接的核心技术 Pola...全文 ,2023-09-19 13:40,2034,402,569
NjZGDuLRJ,魏牌蓝山最近推送了Coffee OS 2.2新版本OTA升级，优化了开机冷启动速度，系统流畅度也更好了。其他在保电策略，智慧巡航能量回收，音响效果，W-HUD显示布局，系统设置菜单，都进行了改进优化，还有副驾驶的屏幕界面，也变的更好看，更实用了。蓝山自今年4月上市以来，已经推送了两次OTA升级，每次...全文 ,2023-09-19 12:00,1289,343,380
NjZrC34YT,华为开始预热 MatePad Pro 新款平板了，看海报透露这次屏幕尺寸会提升到 13.2 英寸，此外还有来自余总的消息确认这款新品会搭载星闪技术，#新华为平板成首款星闪产品# 我们只需要等待发布会的到来即可。关于星闪技术，一直没有展示实装技术的产品正是大家好奇的一点，感觉实际体验上就是用来替代老掉...全文 [组图共3张] 原图 ,2023-09-19 11:23,352,83,195
NjYVljGqa,这应该就是传说中的大牌了吧。星闪连接首款产品，再次遥遥领先。[666] #华为MatePad#  原图 ,2023-09-19 10:03,668,90,263
NjSxsAFFS,#iPhone15ProMax到货比例为近几年最低# ，说是占 iPhone 15 系列总机型的 10% 左右。啥意思？暗示 iPhone 15 Pro Max 又能炒一波？  原图 ,2023-09-18 17:48,351,80,201
NjQbEuLLP,#iPhone15系列机型维修费用# 出来了，感觉挺贵。大家觉得 #iPhone维修费用为什么这么贵# ？来评论区聊聊看。iPhone 15屏幕破裂（仅正面），¥2298背面玻璃损坏，¥1298屏幕破裂和背面玻璃损坏，¥2998电池，¥809后置相机，¥1198其他损坏，¥4399iPhone 15 Plus屏幕破裂（仅正面），¥2698背面玻...全文 [组图共2张] 原图 ,2023-09-18 11:49,608,92,361
NjPRMplUg,Netflix 买了《消失的她》版权，10 月 1 日开始上线播出。大家看过这部电影没？感觉前阵子还挺火的。  [组图共2张] 原图 ,2023-09-18 11:00,635,83,270
NjGlwvwfL,折叠屏手机出差看文档，PPT，真的是非常爽。[666]  [组图共3张] 原图 ,2023-09-17 10:45,446,83,221
NjBESCD4u,第一次来参加关于床垫的发布会，感觉以前对于睡眠的理解还是有点浅了。每天忙完一天的工作，最渴望的就是晚上能睡好觉，养精蓄锐才能更好的生活更好的工作。为了让大家能睡好觉，经过不断的探索，@慕思集团 带来了一款慕思AI智慧床垫。首先这款床垫采用AI智能自适应调节，支持6个区域调节，可以根...全文 显示地图 [组图共9张] 原图 ,2023-09-16 22:49,262,75,184
NjAMX1zAv,#吉利银河L6正式上市#这价格很强啊，11.58万元起，顶配14.98万元。上市还有7大权益，膨胀礼：2000元抵5000元膨胀金。  [组图共3张] 原图 ,2023-09-16 20:36,276,79,197
NjAbT6NEs,吓我一跳，我还为他扎马步呢。 秦皇岛·阿那亚 Aranya  显示地图 原图 ,2023-09-16 19:05,238,75,174
NjzdmgeLj,从深圳到这儿来，太痛苦了，这次失算。以后再也不想来了，拒绝一切阿那亚的行程。 秦皇岛·阿那亚 Aranya  显示地图 [组图共3张] 原图 ,2023-09-16 16:36,368,78,247
NjysXpXqB,我去，好多年没见过玉米地了。 秦皇岛  显示地图 原图 ,2023-09-16 14:42,294,75,207
NjvJ2syvM,每次带着这个来机场，安全员都会多看几眼。第一眼，确定这是啥。第二眼，看看电池容量。第三眼，欣赏一下外观设计。 深圳·深圳宝安国际机场T3航站楼  显示地图 原图 ,2023-09-16 07:43,464,81,237
NjrcPgQwF,祝你们成功，一直没进去。 #iPhone15系列手机今晚8点预售#  原图 ,2023-09-15 20:13,258,75,222
Njrbxenh3,小鹏2024款G9 9月19日正式发布，这日子应该是刻意选择的，都是9，挺好的。去年小鹏G9 发布，遇到了很多问题，主要的问题出在公司内部，对市场判断不够精准，价格定的不够亲民，导致G9没能大卖。从今年开始，小鹏内部大改革，从G6的发布到现在能看到，全新的营销团队和之前策略完全不同，效果也确实很...全文 [组图共9张] 原图 ,2023-09-15 20:10,273,86,194
NjqDPsSEq,现在回头再看荣耀8月10号发的这条采访视频，总感觉明哥好像知道点啥，因为明哥的嘴角笑的比AK都难压了已经，19号荣耀新品发布会，现场预备，唱？  [组图共6张] 原图 ,2023-09-15 18:47,281,75,176
NjqpTa9Y0,收货地址都改好了吗？  原图 ,2023-09-15 18:12,266,77,190
Njq3yBaj5,华为 Watch GT 4今天已经开启预定了，皓月银和云杉绿两款配色某东已经显示无货了  [组图共3张] 原图 ,2023-09-15 17:17,261,71,183
NjplxjFaY,#宋紫薇已从iQOO离职#网传是去了理想汽车，不过目前理想暂时还没有回应，感觉应该没那么快入职，离职了怎么着也得先放松放松，出去玩一阵子~  [组图共2张] 原图 ,2023-09-15 15:29,313,77,190
NjpeBsGj6,哈哈哈，小鹏商城里的T恤，第一感总感觉是”臭搞技术的“。背面是小鹏 XNGP 的一段代码，有点意思。[666]  [组图共3张] 原图 ,2023-09-15 15:12,342,104,194
NjpcXgze7,"OPPO A2 Pro正式发布，线上发布会节奏挺快。大漠棕、浩瀚黑、暮云紫三款配色，天玑7050处理器，67W快充，8+256,12+256,12+512三个版本可选，1799起，发布会结束就直接上架了，今日无闪击，数码圈汪峰暂停营业~  [组图共3张] 原图 ",2023-09-15 15:08,291,76,180
NjoS9nOZi,"21号红米发布会还有个千元档的入门款新平板—Redmi Pad SE,昨天已经可以预约了~  [组图共2张] 原图 ",2023-09-15 14:16,311,81,190
NjoKBlnXO,Redmi Note13系列，有直屏，有曲屏，全系搭载第二代1.5K屏幕，首发联发科天玑7200-Ultra处理器，主摄是和三星联合定制的「三星 HP3 探索版」2亿像素大底传感器 ，支持OIS + EIS 双防抖，感觉怎么样？  [组图共6张] 原图 ,2023-09-15 13:58,254,78,180
NjhqQqERz,好家伙，iQOO 产品经理 #宋紫薇 离职# 都上热搜了 ……  [组图共2张] 原图 ,2023-09-14 19:20,431,77,222
NjhpFc2TG,苹果 #旧款iPhone电池维修价格全系上调# 。印象中这是第二次涨价了，但苹果的电池好像还不如国产手机的技术好，这么高价格应该是按整机价格比例来的？ * iPhone 7、iPhone 8、iPhone SE 系列，从 528 元涨到 559 元； * iPhone X ~ iPhone 13 系列，从 688 元涨到 729 元； * iPhone 14 系列，从 7...全文 [组图共4张] 原图 ,2023-09-14 19:17,520,104,331
NjhgluHEB,Angry Miao × TEGIC 联名 CYBERCHARGE 35W PD 充电器 #TECHMAN图赏# 这货由 GMK 涂改的解禁为设计灵感，用机密文件的解禁涂改作为设计的核心元素，设计的挺好看的。产品本身呢，是一个 35W 的氮化镓 PD 充电器，在顶端的一个角用上了 4 克拉锆石作为指示灯 + 触摸开关，能控制充电提示灯熄灭。不过卖...全文 [组图共9张] 原图 ,2023-09-14 18:54,224,78,171
NjfI1xGR7,有人说这配色，就和四宫格散粉似的，我去搜了下，还真是。  [组图共3张] 原图 ,2023-09-14 14:57,5423,90,298
NjeK0pRxa,哈哈哈，网友可真会整，表情包做的一绝。#华为手上还有大牌# 华为秋季全场景新品发布会官宣 9 月 25 日举办，这个日子选的也是有点说头的，2021 年 9 月 25 日这一天，正是孟晚舟搭乘飞机回国的日子。#华为选在孟晚舟归来日举办发布会# 大家比较期待哪款新品呢？  [组图共6张] 原图 ,2023-09-14 12:29,287,78,179
NjeyKqvW9,Redmi 也有曲面屏了，Redmi Note 13 Pro+ 将成为 Redmi 的首款曲面屏新机，配备 2 亿像素主摄。  [组图共2张] 原图 ,2023-09-14 12:01,245,76,188
Njef52tCi,"""#华为手上还有大牌#终于等到了华为秋季新品发布会官宣。前阵子 Mate 60 系列、Mate X5 系列的连环轰炸，让很多小伙伴都以为华为不搞发布会了，会直接找个时间节点正式开售，但这波官宣就彻底打消了大家的疑虑。话说 Mate60 系列和 Mate X5 系列的各种功能都公布完了，媒体们也都体验测评过了，没啥...全文 [组图共6张] 原图 ",2023-09-14 11:13,289,82,193
NjdFXpHZP,#华为Mate60发布会定档#这个月太精彩了，好戏连台，忙疯了。  原图 ,2023-09-14 09:46,559,82,222
Nj9cNtDRl,少见啊，酒店给配了个充电器，还是双口，免费使用。  [组图共3张] 原图 ,2023-09-13 22:23,286,77,193
Nj8yKpajv,#华为发布全新25万级问界M7#这两天科技圈新产品太多了，有点看不过来了，昨天发布的问界新M7 售价仅24.98万起步，首发还有3.3W的权益包，这估计要亏钱抢用户了。我的看法，简单一句话就是，作为刚买新款问界M5不久的我，感觉问界新M7更香。但在目前新能源汽车快速发展的阶段，一个季度一个变化...全文 [组图共9张] 原图 ,2023-09-13 20:45,253,85,181
Nj6HK8zDc,今天，华为和小米宣布达成全球专利交叉许可协议，该协议覆盖了包括5G在内的通信技术，还是那句话，在一起，就可以~ #华为小米达成全球专利交叉许可协议#  原图 ,2023-09-13 16:01,373,87,220
Nj6yoc90c,在 Nreal 改名为 XREAL 之后，体积重量控制都得当的 Air 系列设备也更新到了第二代，和前一代相比，Air 2 的视觉和听觉效果都更上一个台阶，再和 Beam 来搭配使用，可以直接激活 Switch 的主机模式，即使是出门在外的旅途当中，也能享受到独属的游戏体验空间~#新机来了# 科技小辛的微博视频  ,2023-09-13 15:38,217,89,171
Nj68sAHQE,给想买iPhone 15系列的朋友几点建议，可能能帮助你抢到第一批机器1、官网预定的话记得提前把收货地址设置保存好，这样下订时可以直接付款，节省的这部分时间可能就可以快人一步下订。2、尽量选择PC端购买，并且提前在官网界面蹲好，电脑端的速度总的来说还是要比手机端强的。3、不用紧盯着官网，...全文 [组图共9张] 原图 ,2023-09-13 14:34,274,83,215
Nj5r4bO1N,"OPPO A2 Pro来了,9月15号发布，今天官宣赶上了神仙斗法，发布的时候应该不会再被闪击了吧？  [组图共2张] 原图 ",2023-09-13 12:47,396,79,231
Nj4NYkSny,#Mate60深度评测# 华为Mate 60 Pro+首发体验，与Pro相比，有哪些不同和提升?本期视频和大家简单聊聊~#Mate60遥遥领先# 科技小辛的微博视频  ,2023-09-13 11:11,427,116,194
Nj4kXoCNU,华为 Mate 60 Pro 这些天使用下来，感触良多，产品亮点也很多，整个生活圈子都在讨论这台手机，也都在想办法抢购。在我这段时间的体验下来，其中印象最深的有两个。1）流畅，鸿蒙4 配合新的硬件组合，系统非常流畅。2）潜望长焦镜头，对焦距离5厘米，可以拍摄长焦微距大特写的照片。其他还有新的卫...全文 ,2023-09-13 10:00,948,163,273
Nj20WraBs,看样子虽然 iPhone 15 Pro & iPhone 15 Pro Max 用上了 USB 3 接口，速度能达到 10Gbps。但手机包装盒内标配的 USB-C 数据线依然还是 USB 2.0 标准，最高只能 480Mbps 速率传输。你想要享受 USB 3 的 10Gbps 速率？那就还需要额外购买 USB 3 数据线。#苹果发布会##苹果新品发布会##iPhone15#  [组图共4张] 原图 ,2023-09-13 04:05,370,78,230
Nj1RWcSYz,iPhone 15 & iPhone 15 Plus 的玻璃背板是全新的「融色玻璃」，是利用超微金属离子将颜色融入玻璃之中，整个玻璃都带有颜色，色彩全浸润。早前应该是在透明玻璃底下附着一层颜色膜。对了，这次 iPhone 15 & iPhone 15 Plus 后盖也变成磨砂亚光玻璃了，不是亮面的。#苹果发布会##苹果新品发布会#...全文 [组图共2张] 原图 ,2023-09-13 03:43,235,71,150
Nj1O67mpb,iPhone 15 & iPhone 15 Plus 官方宣传视频 分享自带精确翻译的中文字幕#苹果发布会##苹果新品发布会##iPhone15# 科技小辛的微博视频  ,2023-09-13 03:33,217,79,154
Nj1L6gwYl,iPhone 15 、 iPhone 15 Pro 、 iPhone 15 Pro Max 三款机型配置参数详细对比#苹果发布会##苹果新品发布会##iPhone15#  原图 ,2023-09-13 03:26,256,74,177
Nj1H3Cpwp,iPhone 15 Pro & iPhone 15 Pro Max 的「操作按钮」，支持自定义功能。范围如下：静音模式专注模式相机手电筒语音备忘录翻译放大器快捷指令辅助功能#苹果发布会##苹果新品发布会##iPhone15#  [组图共9张] 原图 ,2023-09-13 03:16,224,73,153
Nj1CTlP0V,iPhone 15 Pro & iPhone 15 Pro Max 官方宣传视频 分享自带精确翻译的中文字幕，更适合中国宝宝体质观看，哈哈哈。#苹果发布会##苹果新品发布会##iPhone15# 科技小辛的微博视频  ,2023-09-13 03:06,237,90,152
Nj1xRDgnw,iPhone 15 Pro & iPhone 15 Pro Max 官方颜色命名为：黑色钛金属、白色钛金属、蓝色钛金属 和 原色钛金属。你最喜欢哪个颜色？#苹果发布会##苹果新品发布会##iPhone15#  原图 ,2023-09-13 02:53,181,61,163
Nj1w2qJnM,从官网下载的 iPhone 15 官方样张，拍的真好啊。#苹果发布会##苹果新品发布会##iPhone15#  [组图共7张] 原图 ,2023-09-13 02:49,211,66,163
Nj1uVCZc2,啊？家人们谁懂啊！网传玩梗图成了现实，苹果还真出了一个 Lightning 数据线转 USB-C 的转换器，我人都傻了。USB-C 转闪电转换器，售价 ¥243，大家来点评一下。#苹果发布会##苹果新品发布会##iPhone15#  [组图共3张] 原图 ,2023-09-13 02:46,734,102,289
Nj1opsp2j,现在 iCloud+ 新增了 6TB 与 12TB 容量。#苹果发布会##苹果新品发布会##iPhone15#  原图 ,2023-09-13 02:30,198,64,144
Nj1nsklb0,iPhone 15 Pro & iPhone 15 Pro Max  一张图总结来了！iPhone 15 Pro 是 999 美元起售（128GB）iPhone 15 Pro Max 是 1199 美元起售（256GB)#苹果发布会##苹果新品发布会##iPhone15#  [组图共2张] 原图 ,2023-09-13 02:27,185,59,149
Nj1mFf3Tn,iPhone 15 Pro 的相机部分，也挺多惊喜。虽然还是 4800W 像素主摄，但采用的是全新的传感器，比 iPhone 15 更大，还用上了新的防眩光涂层，能为人像和夜间模式提供更好的低光性能。和 iPhone 15 一样，默认用 2400W 像素拍摄，可以手动选到 4800W 像素 ProRaw ，支持 24mm、28mm、35mm 多个焦段。...全文 [组图共10张] 原图 ,2023-09-13 02:26,371,70,199
Nj1hfkYYE,iPhone 15 Pro 系列采用钛合金机身，屏幕尺寸依然是 6.1 英寸和 6.7 英寸。钛合金更坚固耐用，还带来更轻的重量，说是有史以来最轻的 Pro 系列机型。全新的机身结构也更便于维修，屏幕后盖两头都能拆开单独更换，不像之前，想换后盖还得把屏幕拆掉，主板拿出来全部掏空了才能换后盖，很麻烦还费时...全文 [组图共15张] 原图 ,2023-09-13 02:12,236,62,161
Nj1aucP89,iPhone 15 & iPhone 15 Plus 一张图总结来了！iPhone 15 是 799 美元起售（128GB）iPhone 15 Plus 是 899 美元起售（128GB）#苹果发布会##苹果新品发布会##iPhone15#  [组图共2张] 原图 ,2023-09-13 01:56,197,61,143
Nj19UuK8m,iPhone 15 全系上岛了！iPhone 15 与 iPhone 15 Plus 的屏幕 HDR 峰值亮度高达 1600nits，户外峰值亮度能上 2000nits，亮度是 iPhone 14 的 2 倍。机身依然是铝合金材质，是 75% 再生铝打造，电池呢是 100% 再生钴，机身共有 粉色、黄色、绿色、蓝色、黑色 五种颜色。相机部分，iPhone 15 配备 480...全文 [组图共11张] 原图 ,2023-09-13 01:54,440,77,214
Nj12l0XVs,接下来是 Apple Watch Ultra 2 代搭载 Apple S9 SiP 芯片，屏幕峰值亮度达到 3000nits ，同样支持 UWB 超宽频技术。正常续航 36 小时，低功耗模式可以达到 72 小时续航。Apple Watch Ultra 2 代，更新不大，等着看下个新品吧。Apple Watch Series 9 售价：GPS 版 399 美元，蜂窝网络版 499 美元...全文 [组图共8张] 原图 ,2023-09-13 01:35,196,61,146
Nj10H23Mv,Apple Watch Series 9 的一张图总结来了！#苹果发布会##苹果新品发布会##iPhone15#  原图 ,2023-09-13 01:31,176,59,133
Nj10ngif0,Apple Watch 运动回环表带也进行了重新设计，将使用 82% 的再生纱线编织。苹果宣布皮革的碳足迹很高，从今天开始，苹果将不再新的苹果产品中使用皮革。顺势推出，用于替代皮革的是一种名为 FineWoven 的新型纺织材料，这个材料将包含 68% 的回收成分。苹果和爱马仕并没有像网传的那样停止合作，而...全文 [组图共6张] 原图 ,2023-09-13 01:31,212,69,147
Nj0WgzvQh,今天首先要讲的是 Apple Watch Apple Watch Series 9 搭载 Apple S9 SiP 芯片，比 Series 8 的晶体管多出 60%，速度快 30% ，开始支持通过 Siri 访问健康数据，听写准确度要比 Series 8 高出 25% 。屏幕峰值亮度高达 2000nits，是 Series 8 的 2 倍，最低也能做到 1nits ，同样适合夜间使用。这次...全文 [组图共12张] 原图 ,2023-09-13 01:20,204,66,150
Nj0QLyxT9,正式开始了#苹果发布会##苹果新品发布会##iPhone15#  原图 ,2023-09-13 01:07,204,61,143
